Step,Response,seconds
1,4,0.9530477523803711
3,1,5.309947967529297
5,2,8.910377025604248
7,3,11.519989013671875
8,1,22.300425052642822
8,4,22.46337890625
8,2,22.606435775756836
8,3,22.76934003829956
8,1,22.87927794456482
8,"['1', '4', '2', '3', '1']",22.879552125930786
11,3,44.650211811065674
13,1,47.215677976608276
15,2,49.706599950790405
17,4,51.25237202644348
18,4,61.87995910644531
18,3,62.08590793609619
18,2,62.14977693557739
18,1,62.958258867263794
18,4,63.223297119140625
18,"['4', '3', '2', '1', '4']",63.22354793548584
21,3,85.00204586982727
23,2,89.51328110694885
25,4,91.07310700416565
27,1,95.68100309371948
28,1,106.13733506202698
28,4,106.30810499191284
28,2,106.61457395553589
28,3,106.80001091957092
28,1,106.94299387931824
28,"['1', '4', '2', '3', '1']",106.94326186180115
29,2,126.8323860168457
31,2,128.8264138698578
33,4,133.26656699180603
35,1,134.81816506385803
37,3,139.60287809371948
38,4,150.04634284973145
38,3,150.25508999824524
38,2,150.4459011554718
38,1,150.6530499458313
38,4,150.93138480186462
38,"['4', '3', '2', '1', '4']",150.93164801597595
41,1,172.65107583999634
43,2,174.15682005882263
45,3,181.8468029499054
47,4,187.3632209300995
48,4,197.84933304786682
48,3,198.11003589630127
48,2,198.31153988838196
48,1,198.4553620815277
48,4,198.58348894119263
48,"['4', '3', '2', '1', '4']",198.5837597846985
51,2,220.34764289855957
53,4,223.8433690071106
55,3,225.39360785484314
57,1,229.04902601242065
58,1,239.49319410324097
58,4,239.71694803237915
58,2,239.89703607559204
58,3,240.1804280281067
58,1,240.3400809764862
58,"['1', '4', '2', '3', '1']",240.3403549194336
61,2,262.0784330368042
63,1,267.6336829662323
65,3,271.20533895492554
67,4,273.9910409450531
68,4,285.8369448184967
68,3,286.03648686408997
68,2,286.18557691574097
68,1,286.3367729187012
68,4,286.4884617328644
68,"['4', '3', '2', '1', '4']",286.4887340068817
71,4,308.56677889823914
73,1,314.7578499317169
75,3,320.298467874527
77,2,322.9228789806366
77,2,325.3525788784027
78,1,333.3362970352173
78,4,333.5277450084686
78,2,333.69475293159485
78,3,333.8797891139984
78,1,334.00362491607666
78,"['1', '4', '2', '3', '1']",334.0038900375366
81,1,355.7984631061554
83,4,358.2917718887329
85,2,363.86112213134766
85,2,369.5275447368622
87,3,370.5172350406647
87,2,376.0052728652954
88,4,381.2491099834442
88,3,381.4412109851837
88,2,381.6822819709778
88,1,381.887149810791
88,4,382.0852601528168
88,"['4', '3', '2', '1', '4']",382.08550691604614
91,1,403.87088990211487
93,2,405.34371304512024
95,4,410.9463529586792
97,3,413.43622398376465
98,1,424.10547399520874
98,4,424.26691794395447
98,2,424.4226849079132
98,3,424.5527198314667
98,1,424.6644518375397
98,"['1', '4', '2', '3', '1']",424.6647050380707
101,2,446.36810994148254
103,3,448.94255113601685
105,1,453.763689994812
107,4,455.25538301467896
108,1,465.58107709884644
108,4,465.78876090049744
108,2,465.9578950405121
108,3,466.10477018356323
108,1,466.2238390445709
108,"['1', '4', '2', '3', '1']",466.22410798072815
111,2,487.8739709854126
113,3,491.3526589870453
115,4,493.0864269733429
117,1,495.74585795402527
118,4,506.35536909103394
118,3,506.52964782714844
118,2,506.6634991168976
118,1,506.85544991493225
118,4,507.00137186050415
118,"['4', '3', '2', '1', '4']",507.0016279220581
