Step,Response,seconds
8,"['1', '4', '2', '3', '1']",121.47463512420654
8,1,121.79826092720032
8,4,121.94166994094849
8,2,122.0536630153656
8,3,122.21360111236572
8,1,122.40950775146484
8,"['1', '4', '2', '3', '1']",122.40980887413025
8,1,122.71919083595276
8,4,122.8782548904419
8,2,122.96252703666687
8,3,123.1625669002533
8,1,123.36267876625061
8,"['1', '4', '2', '3', '1']",123.36297607421875
8,1,123.71014094352722
8,4,123.87545871734619
8,2,124.01958394050598
8,3,124.20367479324341
8,1,124.40681290626526
8,"['1', '4', '2', '3', '1']",124.40709900856018
8,1,124.6662368774414
8,2,124.86359095573425
8,3,125.00969386100769
8,1,125.19342494010925
8,2,125.37749481201172
8,3,126.07176494598389
8,1,126.23556900024414
10,4,150.9537308216095
10,1,151.06980109214783
10,3,151.28802108764648
10,2,151.38825297355652
10,4,151.54763984680176
10,"['4', '1', '3', '2', '4']",151.54806089401245
10,4,151.88014698028564
10,1,152.09356594085693
10,3,152.3215789794922
10,2,152.46568989753723
10,4,152.61439275741577
10,"['4', '1', '3', '2', '4']",152.61469078063965
10,4,152.93820691108704
10,1,153.15368604660034
10,3,153.37466883659363
10,2,153.53869795799255
10,4,153.67470788955688
10,"['4', '1', '3', '2', '4']",153.6750090122223
10,4,153.9611210823059
10,1,154.23207092285156
10,3,154.40359497070312
10,2,154.60776782035828
10,4,154.71569204330444
10,"['4', '1', '3', '2', '4']",154.7159779071808
10,4,155.00930213928223
10,1,155.2055287361145
10,3,155.40354585647583
10,2,155.58367085456848
10,4,155.73561787605286
10,"['4', '1', '3', '2', '4']",155.73593878746033
10,4,156.03120684623718
10,1,156.23249793052673
12,4,181.1099648475647
12,2,181.26194787025452
12,3,181.3979139328003
12,1,181.60170698165894
12,"['1', '4', '2', '3', '1']",181.6020097732544
12,1,181.877112865448
12,4,182.02459502220154
12,2,182.13254404067993
12,3,182.2886941432953
12,1,182.47250390052795
12,"['1', '4', '2', '3', '1']",182.47281289100647
12,1,182.74401688575745
12,4,182.89527773857117
12,2,183.0395667552948
12,3,183.18769598007202
12,1,183.4016559123993
12,"['1', '4', '2', '3', '1']",183.40197205543518
12,1,183.67204785346985
12,4,183.8356249332428
12,2,183.9835479259491
12,3,184.13572692871094
12,1,184.50084781646729
12,"['1', '4', '2', '3', '1']",184.50115990638733
12,1,184.88704180717468
12,4,185.06956696510315
12,2,185.17740297317505
12,3,185.2936658859253
12,1,185.47763800621033
12,"['1', '4', '2', '3', '1']",185.4779667854309
12,1,185.70055675506592
12,4,185.84061694145203
12,2,185.95257592201233
12,3,186.04453206062317
12,1,186.16039991378784
12,"['1', '4', '2', '3', '1']",186.16069197654724
14,4,211.00708889961243
14,1,211.15906286239624
14,3,211.41162490844727
14,2,211.58690285682678
14,4,211.7228307723999
14,"['4', '1', '3', '2', '4']",211.7231891155243
14,4,212.0214569568634
14,1,212.24971890449524
14,3,212.4417998790741
14,2,212.6338551044464
14,4,212.73392796516418
14,"['4', '1', '3', '2', '4']",212.73422384262085
14,4,213.0286569595337
14,1,213.2268579006195
14,3,213.5401930809021
14,2,213.6558380126953
14,4,213.7756450176239
14,"['4', '1', '3', '2', '4']",213.7760739326477
14,4,214.10930275917053
14,1,214.31472992897034
14,3,214.51979088783264
14,2,214.6398458480835
14,4,214.75190687179565
14,"['4', '1', '3', '2', '4']",214.7522828578949
14,4,215.0444278717041
14,1,215.24672889709473
14,3,215.48067688941956
14,2,215.6287178993225
14,4,215.7246208190918
14,"['4', '1', '3', '2', '4']",215.72493600845337
14,4,216.00122499465942
14,1,216.1957130432129
14,3,216.41031289100647
16,4,241.1593780517578
16,1,241.26824593544006
16,3,241.42815685272217
16,2,241.58405590057373
16,4,241.67994594573975
16,"['4', '1', '3', '2', '4']",241.6802418231964
16,4,241.95642590522766
16,1,242.10707998275757
16,3,242.27403283119202
16,2,242.46209597587585
16,4,242.60606908798218
16,"['4', '1', '3', '2', '4']",242.60639595985413
16,4,243.04169702529907
16,1,243.219153881073
16,3,243.39486384391785
16,2,243.555077791214
16,4,243.6431748867035
16,"['4', '1', '3', '2', '4']",243.64350605010986
16,4,243.91965293884277
16,1,244.09702587127686
16,3,244.35335683822632
16,2,244.50910806655884
16,4,244.58895897865295
16,"['4', '1', '3', '2', '4']",244.58939814567566
16,4,244.85847997665405
16,1,245.06091976165771
16,3,245.20965695381165
16,2,245.40094995498657
16,4,245.48891878128052
16,"['4', '1', '3', '2', '4']",245.48922085762024
16,4,245.72592115402222
16,1,245.93390798568726
16,3,246.12399291992188
16,2,246.22795796394348
16,4,246.31591987609863
16,"['4', '1', '3', '2', '4']",246.31621479988098
18,1,271.23535799980164
18,4,271.3442449569702
18,2,271.4883060455322
18,3,271.6363489627838
18,1,271.8083300590515
18,"['1', '4', '2', '3', '1']",271.8086040019989
18,1,272.0969150066376
18,4,272.2241930961609
18,2,272.3363788127899
18,3,272.4842519760132
18,1,272.676335811615
18,"['1', '4', '2', '3', '1']",272.67666482925415
18,1,272.9797258377075
18,4,273.132111787796
18,2,273.2792749404907
18,3,273.39519786834717
18,1,273.6353271007538
18,"['1', '4', '2', '3', '1']",273.63574504852295
18,1,273.95569372177124
18,4,274.1512978076935
18,2,274.25508093833923
18,3,274.4073088169098
18,1,274.639280796051
18,"['1', '4', '2', '3', '1']",274.63961386680603
18,1,274.9235677719116
18,4,275.117164850235
18,2,275.22932291030884
18,3,275.37732100486755
18,1,275.56913900375366
18,"['1', '4', '2', '3', '1']",275.56945276260376
18,1,275.804251909256
18,4,275.95991492271423
18,2,276.06017994880676
18,3,276.17223501205444
18,1,276.34478187561035
18,"['1', '4', '2', '3', '1']",276.3451189994812
20,1,301.59723806381226
20,4,301.73740696907043
20,2,301.9127690792084
20,3,302.05709981918335
20,1,302.2523899078369
20,"['1', '4', '2', '3', '1']",302.25269889831543
20,1,302.5587201118469
20,4,302.75038290023804
20,2,302.8743119239807
20,3,303.05028891563416
20,1,303.27223086357117
20,"['1', '4', '2', '3', '1']",303.2725467681885
20,1,303.5697407722473
20,4,303.7534029483795
20,2,303.88931679725647
20,3,304.013386964798
20,1,304.22334480285645
20,"['1', '4', '2', '3', '1']",304.22367691993713
20,1,304.5316789150238
20,4,304.7172598838806
20,2,304.83724093437195
20,3,304.98118686676025
20,1,305.18937706947327
20,"['1', '4', '2', '3', '1']",305.1897039413452
20,1,305.46995091438293
20,4,305.64135575294495
20,2,305.7893850803375
20,3,305.92129373550415
20,1,306.11724495887756
20,"['1', '4', '2', '3', '1']",306.1176209449768
20,1,306.3622097969055
20,4,306.5212438106537
22,1,331.52818989753723
22,3,331.745454788208
22,2,331.9220108985901
22,4,332.0532429218292
22,"['4', '1', '3', '2', '4']",332.0535349845886
22,4,332.4137258529663
22,1,332.61417388916016
22,3,332.9254868030548
22,2,333.06507086753845
22,4,333.1290669441223
22,"['4', '1', '3', '2', '4']",333.12935996055603
22,4,333.4295828342438
22,1,333.66203594207764
22,3,333.87836503982544
22,2,334.0619258880615
22,4,334.19399785995483
22,"['4', '1', '3', '2', '4']",334.1942958831787
22,4,334.49967908859253
22,1,334.68194103240967
22,3,334.88380908966064
22,2,335.03500294685364
22,4,335.1431028842926
22,"['4', '1', '3', '2', '4']",335.14341592788696
22,4,335.42603302001953
22,1,335.63255286216736
22,3,335.89590406417847
22,2,336.06318378448486
22,4,336.1796109676361
22,"['4', '1', '3', '2', '4']",336.1799328327179
22,4,336.4374747276306
24,1,361.5915720462799
24,3,361.76465582847595
24,2,361.91687083244324
24,4,362.0244069099426
24,"['4', '1', '3', '2', '4']",362.0248739719391
24,4,362.35964488983154
24,1,362.52227210998535
24,3,362.72138500213623
24,2,362.91722297668457
24,4,363.0452170372009
24,"['4', '1', '3', '2', '4']",363.045530796051
24,4,363.3347978591919
24,1,363.5897297859192
24,3,363.8092088699341
24,2,364.06930780410767
24,4,364.21706986427307
24,"['4', '1', '3', '2', '4']",364.21736097335815
24,4,364.5237739086151
24,1,364.8442859649658
24,3,365.1147117614746
24,2,365.2786409854889
24,4,365.39430689811707
24,"['4', '1', '3', '2', '4']",365.39470291137695
24,4,365.8857400417328
24,1,366.0772409439087
24,3,366.2133529186249
24,2,366.38951587677
24,4,366.50926995277405
24,"['4', '1', '3', '2', '4']",366.5095579624176
26,1,391.36166882514954
26,4,391.4909420013428
26,2,391.61070489883423
26,3,391.72281789779663
26,1,391.9230270385742
26,"['1', '4', '2', '3', '1']",391.92334604263306
26,1,392.2171757221222
26,4,392.35344099998474
26,2,392.4687581062317
26,3,392.57266998291016
26,1,392.7846417427063
26,"['1', '4', '2', '3', '1']",392.7850739955902
26,1,393.09098196029663
26,4,393.26993894577026
26,2,393.3736379146576
26,3,393.49369978904724
26,1,393.7184519767761
26,"['1', '4', '2', '3', '1']",393.7188150882721
26,1,394.01302099227905
26,4,394.17282700538635
26,2,394.2765917778015
26,3,394.4045069217682
26,1,394.73704409599304
26,"['1', '4', '2', '3', '1']",394.7374129295349
26,1,395.0829620361328
26,4,395.25350880622864
26,2,395.3574731349945
26,3,395.477579832077
26,1,395.66544580459595
26,"['1', '4', '2', '3', '1']",395.665730714798
26,1,395.93188190460205
26,4,396.10356092453003
26,2,396.1995930671692
26,3,396.348042011261
26,1,396.53148913383484
26,"['1', '4', '2', '3', '1']",396.53187894821167
28,4,421.38297605514526
28,1,421.5172758102417
28,2,421.7122449874878
28,3,421.7604579925537
28,2,421.90108489990234
28,4,421.99590587615967
28,"['4', '1', '3', '2', '4']",421.9962067604065
28,4,422.4476828575134
28,1,422.6201448440552
28,3,422.8101599216461
28,2,422.9420380592346
28,4,423.0499520301819
28,"['4', '1', '3', '2', '4']",423.0502939224243
28,4,423.3186020851135
28,1,423.49299001693726
28,3,423.70297503471375
28,2,423.8270537853241
28,4,423.947124004364
28,"['4', '1', '3', '2', '4']",423.9475598335266
28,4,424.20140194892883
28,1,424.41078996658325
28,3,424.6060240268707
28,2,424.7549479007721
28,4,424.84266805648804
28,"['4', '1', '3', '2', '4']",424.84298872947693
28,4,425.09024691581726
28,1,425.3572700023651
28,3,425.54717898368835
28,2,425.6910090446472
28,4,425.83090901374817
28,"['4', '1', '3', '2', '4']",425.8312268257141
28,4,426.0812928676605
28,1,426.4397919178009
28,3,426.73451805114746
30,1,451.6787099838257
30,4,452.1737549304962
30,2,452.5106530189514
30,3,452.70624589920044
30,1,452.92620182037354
30,"['1', '4', '2', '3', '1']",452.92651200294495
30,1,453.1937417984009
30,4,453.421098947525
30,2,453.5651159286499
30,3,453.68949484825134
30,1,453.86227202415466
30,"['1', '4', '2', '3', '1']",453.86257100105286
30,1,454.11882400512695
30,4,454.2932209968567
30,2,454.3852298259735
30,3,454.5530388355255
30,1,454.75115489959717
30,"['1', '4', '2', '3', '1']",454.75148487091064
30,1,455.00956296920776
30,4,455.18295097351074
30,2,455.2752547264099
30,3,455.4232587814331
30,1,455.6121869087219
30,"['1', '4', '2', '3', '1']",455.6124749183655
30,1,455.8639130592346
30,4,456.03117299079895
30,2,456.15909695625305
30,3,456.3231408596039
30,1,456.53011894226074
30,"['1', '4', '2', '3', '1']",456.5304777622223
30,1,456.78382182121277
32,4,481.55226397514343
32,1,481.7084250450134
32,3,481.93340706825256
32,2,482.05343794822693
32,4,482.1694829463959
32,"['4', '1', '3', '2', '4']",482.1698167324066
32,4,482.4949369430542
32,1,482.6386089324951
32,3,482.8363769054413
32,2,482.95638394355774
32,4,483.09634375572205
32,"['4', '1', '3', '2', '4']",483.09667587280273
32,4,483.3877568244934
32,1,483.59776997566223
32,3,483.78226375579834
32,2,483.9584069252014
32,4,484.046324968338
32,"['4', '1', '3', '2', '4']",484.04664301872253
32,4,484.33172369003296
32,1,484.52427983283997
32,3,484.7023808956146
32,2,484.8823719024658
32,4,484.97835874557495
32,"['4', '1', '3', '2', '4']",484.9786880016327
32,4,485.2273418903351
32,1,485.4413969516754
32,3,485.61634588241577
32,2,485.788293838501
32,4,485.86833000183105
32,"['4', '1', '3', '2', '4']",485.86861085891724
32,4,486.094135761261
32,1,486.2961187362671
32,3,486.48124074935913
32,2,486.60919404029846
32,4,486.72937989234924
32,"['4', '1', '3', '2', '4']",486.72977113723755
34,1,511.82587695121765
34,4,511.99133491516113
34,2,512.1630690097809
34,3,512.3272976875305
34,1,512.5194189548492
34,"['1', '4', '2', '3', '1']",512.5197279453278
34,1,512.8097128868103
34,4,512.9449129104614
34,2,513.0573968887329
34,3,513.1651747226715
34,1,513.3413970470428
34,"['1', '4', '2', '3', '1']",513.3417189121246
34,1,513.6309378147125
34,4,513.8171858787537
34,2,513.9612491130829
34,3,514.0772187709808
34,1,514.2912220954895
34,"['1', '4', '2', '3', '1']",514.2915449142456
34,1,514.5606908798218
34,4,514.7632668018341
34,2,514.8630638122559
34,3,515.0151698589325
34,1,515.1993448734283
34,"['1', '4', '2', '3', '1']",515.1997346878052
34,1,515.4241499900818
34,4,515.638082742691
34,2,515.802167892456
34,3,515.9181277751923
34,1,516.1452150344849
34,"['1', '4', '2', '3', '1']",516.1455550193787
34,1,516.4058990478516
34,4,516.5801401138306
34,2,516.7120730876923
34,3,516.8519508838654
36,1,541.7700958251953
36,4,541.9537878036499
36,2,542.0819840431213
36,3,542.2102208137512
36,1,542.3896269798279
36,"['1', '4', '2', '3', '1']",542.3900759220123
36,1,542.6720068454742
36,4,542.7835719585419
36,2,542.8915169239044
36,3,543.0115621089935
36,1,543.2155637741089
36,"['1', '4', '2', '3', '1']",543.2158489227295
36,1,543.4444360733032
36,4,543.6243679523468
36,2,543.7203469276428
36,3,543.8283920288086
36,1,544.0644989013672
36,"['1', '4', '2', '3', '1']",544.0647737979889
36,1,544.339849948883
36,4,544.4893288612366
36,2,544.5854427814484
36,3,544.7335569858551
36,1,544.9414620399475
36,"['1', '4', '2', '3', '1']",544.9417889118195
36,1,545.1894788742065
36,4,545.3594210147858
36,2,545.4555101394653
36,3,545.5835349559784
36,1,545.7555000782013
36,"['1', '4', '2', '3', '1']",545.7557818889618
36,1,546.0091238021851
36,4,546.2194488048553
36,2,546.3073048591614
36,3,546.4554989337921
36,1,546.6234538555145
36,"['1', '4', '2', '3', '1']",546.6237609386444
36,1,546.8444900512695
38,4,572.3538589477539
38,1,572.5073409080505
38,3,572.773931980133
38,2,572.8851499557495
38,4,572.9813079833984
38,"['4', '1', '3', '2', '4']",572.9816257953644
38,4,573.2358229160309
38,1,573.3821239471436
38,3,573.5183780193329
38,2,573.6943728923798
38,4,573.7822399139404
38,"['4', '1', '3', '2', '4']",573.7825529575348
38,4,573.9994330406189
38,1,574.2053289413452
38,3,574.3893136978149
38,2,574.5372288227081
38,4,574.6451640129089
38,"['4', '1', '3', '2', '4']",574.6454920768738
38,4,574.8512959480286
38,1,575.0894627571106
38,3,575.2444040775299
38,2,575.3921229839325
38,4,575.4803957939148
38,"['4', '1', '3', '2', '4']",575.480771780014
38,4,575.7052059173584
38,1,576.035756111145
38,3,576.2782180309296
38,2,576.3634068965912
38,4,576.4501650333405
38,"['4', '1', '3', '2', '4']",576.450453042984
38,4,576.681361913681
38,1,576.8835437297821
38,3,577.02800989151
40,1,601.8029279708862
40,4,601.9255020618439
40,2,602.0455119609833
40,3,602.1815829277039
40,1,602.3737759590149
40,"['1', '4', '2', '3', '1']",602.3741059303284
40,1,602.644788980484
40,4,602.7729427814484
40,2,602.9002468585968
40,3,603.0122177600861
40,1,603.2169528007507
40,"['1', '4', '2', '3', '1']",603.2173738479614
40,1,603.4633407592773
40,4,603.6118359565735
40,2,603.7352657318115
40,3,603.8591868877411
40,1,604.0730681419373
40,"['1', '4', '2', '3', '1']",604.0733880996704
40,1,604.3397078514099
40,4,604.4793207645416
40,2,604.6072657108307
40,3,604.7472369670868
40,1,604.9430468082428
40,"['1', '4', '2', '3', '1']",604.9433898925781
40,1,605.2125368118286
40,4,605.3687698841095
40,2,605.4962439537048
40,3,605.6441547870636
40,1,605.846184015274
40,"['1', '4', '2', '3', '1']",605.8464987277985
40,1,606.1034879684448
40,4,606.2472019195557
40,2,606.3682599067688
40,3,606.5111308097839
40,1,606.6712667942047
40,"['1', '4', '2', '3', '1']",606.6715939044952
40,1,606.936824798584
42,4,631.7607970237732
42,1,631.9270029067993
42,3,632.1710448265076
42,2,632.3270857334137
42,4,632.4547958374023
42,"['4', '1', '3', '2', '4']",632.4550769329071
42,4,633.0093240737915
42,1,633.155770778656
42,3,633.3375689983368
42,2,633.5016977787018
42,4,633.5937559604645
42,"['4', '1', '3', '2', '4']",633.5940737724304
42,4,633.8463339805603
42,1,634.0316019058228
42,3,634.2296237945557
42,2,634.417603969574
42,4,634.437903881073
42,"['4', '1', '3', '2', '4']",634.4381980895996
42,4,634.5975277423859
42,1,635.0920567512512
42,3,635.5102360248566
42,2,635.7937159538269
42,4,635.9985549449921
42,"['4', '1', '3', '2', '4']",635.9988398551941
42,4,636.2929270267487
42,1,636.4455571174622
42,3,636.6400299072266
42,2,636.8155567646027
42,4,636.9116349220276
42,"['4', '1', '3', '2', '4']",636.9119999408722
44,4,661.8914258480072
44,1,662.140068769455
44,3,662.4048278331757
44,2,662.5388548374176
44,4,662.6745028495789
44,"['4', '1', '3', '2', '4']",662.6748161315918
44,4,663.0192520618439
44,1,663.1847140789032
44,3,663.3857827186584
44,2,663.5618178844452
44,4,663.6857490539551
44,"['4', '1', '3', '2', '4']",663.6861860752106
44,4,663.9357838630676
44,1,664.1347210407257
44,3,664.3297507762909
44,2,664.5018148422241
44,4,664.6179001331329
44,"['4', '1', '3', '2', '4']",664.6182160377502
44,4,664.8831000328064
44,1,665.0500078201294
44,3,665.229817867279
44,2,665.3987078666687
44,4,665.4896628856659
44,"['4', '1', '3', '2', '4']",665.4900758266449
44,4,665.7157049179077
44,1,665.8976600170135
44,3,666.0695519447327
44,2,666.22576379776
44,4,666.3504679203033
44,"['4', '1', '3', '2', '4']",666.3508169651031
44,4,666.6451268196106
44,1,666.8306019306183
44,3,667.0256609916687
44,2,667.1337289810181
44,4,667.2096898555756
44,"['4', '1', '3', '2', '4']",667.209954738617
46,1,692.7094888687134
46,4,692.8273458480835
46,2,692.9506571292877
46,3,693.106673002243
46,1,693.294823884964
46,"['1', '4', '2', '3', '1']",693.2951560020447
46,1,693.5640788078308
46,4,693.6837038993835
46,2,693.8076570034027
46,3,693.9236969947815
46,1,694.1197519302368
46,"['1', '4', '2', '3', '1']",694.120255947113
46,1,694.380882024765
46,4,694.5364570617676
46,2,694.6886668205261
46,3,694.8526089191437
46,1,695.0493998527527
46,"['1', '4', '2', '3', '1']",695.049712896347
46,1,695.2934947013855
46,4,695.4414300918579
46,2,695.5937397480011
46,3,695.7056109905243
46,1,695.8925640583038
46,"['1', '4', '2', '3', '1']",695.8930010795593
46,1,696.1530838012695
46,4,696.2886559963226
46,2,696.4407539367676
46,3,696.5886409282684
46,1,696.8294658660889
46,"['1', '4', '2', '3', '1']",696.8297638893127
46,1,697.0746569633484
46,4,697.2064909934998
